order_date,city_std(광역권 이름),temp_max(최고 기온),temp_min(최저 기온),rain_pre(강수량 합계),temp_range(최고 기온-최저 기온),heatwave(폭염),heavy_rain(폭우)
2024-09-05,madhya pradesh,29.9,23.1,4.5,6.799999999999997,0,0
2024-09-06,madhya pradesh,29.6,23.1,0.8,6.5,0,0
2024-09-07,madhya pradesh,28.8,23.5,15.9,5.300000000000001,0,0
2024-09-08,madhya pradesh,29.0,23.2,5.4,5.800000000000001,0,0
2024-09-09,madhya pradesh,28.2,23.5,29.5,4.699999999999999,0,0
2024-09-10,madhya pradesh,30.5,22.8,26.3,7.699999999999999,0,0
2024-09-11,madhya pradesh,24.6,22.6,30.4,2.0,0,0
2024-09-12,madhya pradesh,29.9,23.0,6.2,6.899999999999999,0,0
2024-09-13,madhya pradesh,27.8,22.6,2.3,5.199999999999999,0,0
2024-09-14,madhya pradesh,28.2,21.4,1.5,6.800000000000001,0,0
2024-09-15,madhya pradesh,29.0,21.4,0.0,7.600000000000001,0,0
2024-09-16,madhya pradesh,29.8,21.5,0.4,8.3,0,0
2024-09-17,madhya pradesh,29.0,22.9,1.2,6.100000000000001,0,0
2024-09-18,madhya pradesh,27.6,22.2,0.7,5.400000000000002,0,0
2024-09-19,madhya pradesh,30.0,21.6,0.1,8.399999999999999,0,0
2024-09-20,madhya pradesh,30.6,22.6,0.6,8.0,0,0
2024-09-21,madhya pradesh,30.8,23.8,0.4,7.0,0,0
2024-09-22,madhya pradesh,31.3,23.4,0.5,7.900000000000002,0,0
2024-09-23,madhya pradesh,30.0,23.5,8.2,6.5,0,0
2024-09-24,madhya pradesh,32.0,24.1,0.1,7.899999999999999,0,0
2024-09-25,madhya pradesh,31.1,23.7,4.9,7.400000000000002,0,0
2024-09-26,madhya pradesh,30.1,23.6,6.1,6.5,0,0
2024-09-27,madhya pradesh,29.0,23.2,27.8,5.800000000000001,0,0
2024-09-28,madhya pradesh,27.3,23.2,8.6,4.100000000000001,0,0
2024-09-29,madhya pradesh,29.0,22.8,0.9,6.199999999999999,0,0
2024-09-30,madhya pradesh,29.9,22.2,0.6,7.699999999999999,0,0
2024-10-01,madhya pradesh,31.4,22.2,0.0,9.2,0,0
2024-10-02,madhya pradesh,32.2,23.6,0.0,8.600000000000001,0,0
2024-10-03,madhya pradesh,32.2,23.5,0.1,8.700000000000003,0,0
2024-10-04,madhya pradesh,31.4,23.0,0.0,8.399999999999999,0,0
2024-10-05,madhya pradesh,30.9,21.9,0.0,9.0,0,0
2024-10-06,madhya pradesh,31.3,21.1,0.0,10.2,0,0
2024-10-07,madhya pradesh,30.5,21.0,0.0,9.5,0,0
2024-10-08,madhya pradesh,31.0,20.8,0.0,10.2,0,0
2024-10-09,madhya pradesh,31.7,21.9,0.0,9.8,0,0
2024-10-10,madhya pradesh,31.3,21.2,0.0,10.100000000000001,0,0
2024-10-11,madhya pradesh,31.0,23.0,0.2,8.0,0,0
2024-10-12,madhya pradesh,28.0,22.4,0.6,5.600000000000001,0,0
2024-10-13,madhya pradesh,31.5,22.3,4.5,9.2,0,0
2024-10-14,madhya pradesh,30.0,21.9,3.8,8.100000000000001,0,0
2024-10-15,madhya pradesh,30.2,21.3,0.5,8.899999999999999,0,0
2024-10-16,madhya pradesh,31.4,22.1,0.1,9.299999999999997,0,0
2024-10-17,madhya pradesh,31.4,20.8,0.0,10.599999999999998,0,0
2024-10-18,madhya pradesh,29.8,20.4,0.0,9.400000000000002,0,0
2024-10-19,madhya pradesh,31.9,21.4,0.1,10.5,0,0
2024-10-20,madhya pradesh,28.8,20.8,1.2,8.0,0,0
2024-10-21,madhya pradesh,31.0,18.8,0.0,12.2,0,0
2024-10-22,madhya pradesh,31.7,21.4,0.0,10.3,0,0
2024-10-23,madhya pradesh,31.5,19.8,0.0,11.7,0,0
2024-10-24,madhya pradesh,30.9,20.0,0.0,10.899999999999999,0,0
2024-10-25,madhya pradesh,31.4,20.4,0.0,11.0,0,0
2024-10-26,madhya pradesh,32.6,19.1,0.0,13.5,0,0
2024-10-27,madhya pradesh,31.8,19.2,0.0,12.600000000000001,0,0
2024-10-28,madhya pradesh,31.0,19.5,0.0,11.5,0,0
2024-10-29,madhya pradesh,32.4,20.5,0.0,11.899999999999999,0,0
2024-10-30,madhya pradesh,32.5,20.5,0.0,12.0,0,0
2024-10-31,madhya pradesh,32.8,19.1,0.0,13.699999999999996,0,0
2024-11-01,madhya pradesh,33.0,20.3,0.0,12.7,0,0
2024-11-02,madhya pradesh,32.2,20.0,0.0,12.200000000000003,0,0
2024-11-03,madhya pradesh,31.5,18.5,0.0,13.0,0,0
2024-11-04,madhya pradesh,30.8,18.8,0.0,12.0,0,0
2024-11-05,madhya pradesh,30.3,17.9,0.0,12.400000000000002,0,0
2024-11-06,madhya pradesh,30.2,17.6,0.0,12.599999999999998,0,0
2024-11-07,madhya pradesh,29.9,18.0,0.0,11.899999999999999,0,0
2024-11-08,madhya pradesh,30.0,18.6,0.0,11.399999999999999,0,0
2024-11-09,madhya pradesh,29.5,18.0,0.0,11.5,0,0
2024-11-10,madhya pradesh,29.6,17.6,0.0,12.0,0,0
2024-11-11,madhya pradesh,29.6,17.7,0.0,11.900000000000002,0,0
2024-11-12,madhya pradesh,29.4,17.6,0.0,11.799999999999997,0,0
2024-11-13,madhya pradesh,29.5,18.5,0.0,11.0,0,0
2024-11-14,madhya pradesh,29.2,17.7,0.0,11.5,0,0
2024-11-15,madhya pradesh,28.7,17.1,0.0,11.599999999999998,0,0
2024-11-16,madhya pradesh,29.0,16.8,0.0,12.2,0,0
2024-11-17,madhya pradesh,28.9,17.6,0.0,11.299999999999997,0,0
2024-11-18,madhya pradesh,28.3,17.2,0.0,11.100000000000001,0,0
2024-11-19,madhya pradesh,27.6,16.1,0.0,11.5,0,0
2024-11-20,madhya pradesh,26.4,14.9,0.0,11.499999999999998,0,0
2024-11-21,madhya pradesh,25.9,13.6,0.0,12.299999999999999,0,0
2024-11-22,madhya pradesh,25.5,13.6,0.0,11.9,0,0
2024-11-23,madhya pradesh,27.0,13.4,0.0,13.6,0,0
2024-11-24,madhya pradesh,27.2,14.4,0.0,12.799999999999999,0,0
2024-11-25,madhya pradesh,26.7,14.4,0.0,12.299999999999999,0,0
2024-11-26,madhya pradesh,26.8,15.3,0.0,11.5,0,0
2024-11-27,madhya pradesh,26.5,13.8,0.0,12.7,0,0
2024-11-28,madhya pradesh,25.0,13.7,0.0,11.3,0,0
2024-11-29,madhya pradesh,24.0,12.6,0.0,11.4,0,0
2024-11-30,madhya pradesh,24.2,12.3,0.0,11.899999999999999,0,0
2023-03-01,kerala,31.9,24.5,0.0,7.399999999999999,0,0
2023-03-02,kerala,31.6,24.6,0.0,7.0,0,0
2023-03-03,kerala,33.0,23.6,0.0,9.399999999999999,0,0
2023-03-04,kerala,31.6,22.8,0.0,8.8,0,0
2023-03-05,kerala,32.2,24.6,0.0,7.600000000000001,0,0
2023-03-06,kerala,31.8,25.4,0.0,6.400000000000002,0,0
2023-03-07,kerala,31.9,24.6,0.0,7.299999999999997,0,0
2023-03-08,kerala,31.8,24.6,0.0,7.199999999999999,0,0
2023-03-09,kerala,31.9,24.1,0.5,7.799999999999997,0,0
2023-03-10,kerala,33.0,25.0,0.1,8.0,0,0
2023-03-11,kerala,31.0,25.3,0.5,5.699999999999999,0,0
2023-03-12,kerala,32.0,25.0,0.0,7.0,0,0
2023-03-13,kerala,31.6,25.4,0.0,6.200000000000003,0,0
2023-03-14,kerala,32.3,26.2,0.0,6.099999999999998,0,0
2023-03-15,kerala,31.0,24.4,2.2,6.600000000000001,0,0
2023-03-16,kerala,30.9,24.5,0.8,6.399999999999999,0,0
2023-03-17,kerala,31.5,24.3,1.4,7.199999999999999,0,0
2023-03-18,kerala,30.0,23.8,0.7,6.199999999999999,0,0
2023-03-19,kerala,29.4,23.5,3.6,5.899999999999999,0,0
2023-03-20,kerala,30.3,24.6,4.6,5.699999999999999,0,0
2023-03-21,kerala,31.5,24.5,0.3,7.0,0,0
2023-03-22,kerala,30.8,24.8,0.0,6.0,0,0
2023-03-23,kerala,31.3,25.0,0.0,6.300000000000001,0,0
2023-03-24,kerala,31.6,25.5,1.3,6.100000000000001,0,0
2023-03-25,kerala,31.8,25.1,0.0,6.699999999999999,0,0
2023-03-26,kerala,31.0,25.4,1.6,5.600000000000001,0,0
2023-03-27,kerala,31.4,24.6,0.0,6.799999999999997,0,0
2023-03-28,kerala,31.6,26.2,0.0,5.400000000000002,0,0
2023-03-29,kerala,30.5,25.6,4.0,4.899999999999999,0,0
2023-03-30,kerala,31.0,24.2,8.3,6.800000000000001,0,0
2023-03-31,kerala,31.1,24.6,0.1,6.5,0,0
2023-04-01,kerala,31.4,25.4,0.3,6.0,0,0
2023-04-02,kerala,30.5,24.0,2.5,6.5,0,0
2023-04-03,kerala,31.0,25.8,1.1,5.199999999999999,0,0
2023-04-04,kerala,30.5,24.5,12.8,6.0,0,0
2023-04-05,kerala,30.5,24.8,2.3,5.699999999999999,0,0
2023-04-06,kerala,30.7,24.8,0.2,5.899999999999999,0,0
2023-04-07,kerala,30.1,24.8,2.7,5.300000000000001,0,0
2023-04-08,kerala,30.8,25.0,0.0,5.800000000000001,0,0
2023-04-09,kerala,30.8,25.5,3.8,5.300000000000001,0,0
2023-04-10,kerala,31.2,24.9,0.0,6.300000000000001,0,0
2023-04-11,kerala,31.2,26.0,0.3,5.199999999999999,0,0
2023-04-12,kerala,31.5,25.9,0.2,5.600000000000001,0,0
2023-04-13,kerala,31.8,26.0,0.0,5.800000000000001,0,0
2023-04-14,kerala,31.6,26.2,0.1,5.400000000000002,0,0
2023-04-15,kerala,32.2,26.5,0.2,5.700000000000003,0,0
2023-04-16,kerala,32.2,25.9,1.0,6.300000000000004,0,0
2023-04-17,kerala,32.0,26.1,0.1,5.899999999999999,0,0
2023-04-18,kerala,32.0,26.0,2.2,6.0,0,0
2023-04-19,kerala,32.1,26.5,1.8,5.600000000000001,0,0
2023-04-20,kerala,31.5,25.4,4.3,6.100000000000001,0,0
2023-04-21,kerala,31.1,26.2,3.9,4.900000000000002,0,0
2023-04-22,kerala,30.9,25.0,9.7,5.899999999999999,0,0
2023-04-23,kerala,31.9,25.2,1.0,6.699999999999999,0,0
2023-04-24,kerala,31.9,27.4,7.8,4.5,0,0
2023-04-25,kerala,29.5,25.1,14.5,4.399999999999999,0,0
2023-04-26,kerala,30.5,25.2,11.6,5.300000000000001,0,0
2023-04-27,kerala,31.4,25.2,3.4,6.199999999999999,0,0
2023-04-28,kerala,30.1,25.5,10.3,4.600000000000001,0,0
2023-04-29,kerala,29.7,24.6,16.9,5.099999999999998,0,0
2023-04-30,kerala,30.4,25.0,18.4,5.399999999999999,0,0
2023-05-01,kerala,29.4,24.1,26.6,5.299999999999997,0,0
2023-05-02,kerala,29.6,24.6,14.5,5.0,0,0
2023-05-03,kerala,29.4,24.1,6.1,5.299999999999997,0,0
2023-05-04,kerala,30.9,25.9,0.3,5.0,0,0
2023-05-05,kerala,29.9,25.8,2.0,4.099999999999998,0,0
2023-05-06,kerala,30.7,26.2,6.0,4.5,0,0
2023-05-07,kerala,29.7,24.5,2.7,5.199999999999999,0,0
2023-05-08,kerala,30.9,26.1,1.1,4.799999999999997,0,0
2023-05-09,kerala,30.6,25.2,20.2,5.400000000000002,0,0
2023-05-10,kerala,30.5,25.2,8.1,5.300000000000001,0,0
2023-05-11,kerala,29.2,24.1,9.4,5.099999999999998,0,0
2023-05-12,kerala,30.6,25.0,11.6,5.600000000000001,0,0
2023-05-13,kerala,30.5,26.5,1.1,4.0,0,0
2023-05-14,kerala,31.1,26.2,8.1,4.900000000000002,0,0
2023-05-15,kerala,30.4,26.2,3.3,4.199999999999999,0,0
2023-05-16,kerala,31.5,26.7,0.7,4.800000000000001,0,0
2023-05-17,kerala,31.5,26.9,2.2,4.600000000000001,0,0
2023-05-18,kerala,31.8,27.2,6.2,4.600000000000001,0,0
2023-05-19,kerala,29.5,26.7,7.1,2.8000000000000007,0,0
2023-05-20,kerala,30.0,26.1,2.2,3.8999999999999986,0,0
2023-05-21,kerala,29.9,25.2,4.5,4.699999999999999,0,0
2023-05-22,kerala,30.6,25.5,2.5,5.100000000000001,0,0
2023-05-23,kerala,30.6,25.6,3.4,5.0,0,0
2023-05-24,kerala,30.2,25.4,3.0,4.800000000000001,0,0
2023-05-25,kerala,30.2,25.5,3.5,4.699999999999999,0,0
2023-05-26,kerala,29.6,25.6,4.7,4.0,0,0
2023-05-27,kerala,30.2,25.8,1.5,4.399999999999999,0,0
2023-05-28,kerala,31.2,25.0,19.1,6.199999999999999,0,0
2023-05-29,kerala,31.3,26.6,3.7,4.699999999999999,0,0
2023-05-30,kerala,30.9,26.4,2.6,4.5,0,0
2023-05-31,kerala,30.0,26.0,3.2,4.0,0,0
2023-06-01,kerala,29.2,25.1,9.1,4.099999999999998,0,0
2023-06-02,kerala,30.4,25.8,1.0,4.599999999999998,0,0
2023-06-03,kerala,30.2,25.1,13.5,5.099999999999998,0,0
2023-06-04,kerala,30.3,24.9,12.6,5.400000000000002,0,0
2023-06-05,kerala,29.9,25.7,11.3,4.199999999999999,0,0
2023-06-06,kerala,30.6,24.4,6.1,6.200000000000003,0,0
2023-06-07,kerala,28.4,24.2,22.1,4.199999999999999,0,0
2023-06-08,kerala,28.8,25.5,5.4,3.3000000000000007,0,0
2023-06-09,kerala,29.0,25.0,16.3,4.0,0,0
2023-06-10,kerala,29.4,24.0,14.6,5.399999999999999,0,0
2023-06-11,kerala,30.2,25.3,15.6,4.899999999999999,0,0
2023-06-12,kerala,27.1,24.9,28.0,2.200000000000003,0,0
2023-06-13,kerala,28.5,25.0,17.7,3.5,0,0
2023-06-14,kerala,28.8,25.0,6.0,3.8000000000000007,0,0
2023-06-15,kerala,29.8,25.9,1.0,3.900000000000002,0,0
2023-06-16,kerala,30.3,25.9,2.4,4.400000000000002,0,0
2023-06-17,kerala,28.8,25.0,4.0,3.8000000000000007,0,0
2023-06-18,kerala,29.2,24.9,11.1,4.300000000000001,0,0
2023-06-19,kerala,28.5,24.5,6.1,4.0,0,0
2023-06-20,kerala,28.0,24.6,4.8,3.3999999999999986,0,0
2023-06-21,kerala,29.4,25.0,5.7,4.399999999999999,0,0
2023-06-22,kerala,29.0,24.7,4.5,4.300000000000001,0,0
2023-06-23,kerala,28.0,24.5,4.0,3.5,0,0
2023-06-24,kerala,29.1,24.0,1.7,5.100000000000001,0,0
2023-06-25,kerala,28.2,24.6,14.7,3.599999999999998,0,0
2023-06-26,kerala,28.5,24.9,16.9,3.6000000000000014,0,0
2023-06-27,kerala,26.5,24.2,43.3,2.3000000000000007,0,0
2023-06-28,kerala,29.4,24.0,12.8,5.399999999999999,0,0
2023-06-29,kerala,27.6,24.2,13.9,3.400000000000002,0,0
2023-06-30,kerala,28.4,24.6,3.7,3.799999999999997,0,0
2023-07-01,kerala,29.4,25.0,4.4,4.399999999999999,0,0
2023-07-02,kerala,28.1,24.4,18.8,3.700000000000003,0,0
2023-07-03,kerala,27.2,23.7,46.4,3.5,0,0
2023-07-04,kerala,26.8,24.1,66.9,2.6999999999999993,0,1
2023-07-05,kerala,25.5,24.5,75.0,1.0,0,1
2023-07-06,kerala,25.8,24.2,62.0,1.6000000000000014,0,1
2023-07-07,kerala,26.6,24.1,23.9,2.5,0,0
2023-07-08,kerala,26.5,23.8,47.5,2.6999999999999993,0,0
2023-07-09,kerala,28.8,23.9,2.2,4.900000000000002,0,0
2023-07-10,kerala,27.7,24.6,3.4,3.099999999999998,0,0
2023-07-11,kerala,27.4,23.9,5.8,3.5,0,0
2023-07-12,kerala,28.3,24.3,3.6,4.0,0,0
2023-07-13,kerala,27.6,24.1,25.7,3.5,0,0
2023-07-14,kerala,27.5,24.1,10.4,3.3999999999999986,0,0
2023-07-15,kerala,28.2,24.9,2.6,3.3000000000000007,0,0
2023-07-16,kerala,28.1,25.2,8.9,2.900000000000002,0,0
2023-07-17,kerala,27.7,24.8,4.5,2.8999999999999986,0,0
2023-07-18,kerala,28.5,24.0,12.7,4.5,0,0
2023-07-19,kerala,28.6,24.2,15.3,4.400000000000002,0,0
2023-07-20,kerala,29.5,24.0,8.6,5.5,0,0
2023-07-21,kerala,29.4,25.3,5.5,4.099999999999998,0,0
2023-07-22,kerala,28.4,24.2,12.3,4.199999999999999,0,0
2023-07-23,kerala,26.4,24.0,20.8,2.3999999999999986,0,0
2023-07-24,kerala,26.8,23.8,16.9,3.0,0,0
2023-07-25,kerala,27.0,23.4,1.8,3.6000000000000014,0,0
2023-07-26,kerala,27.6,23.4,10.1,4.200000000000003,0,0
2023-07-27,kerala,28.7,23.8,7.1,4.899999999999999,0,0
2023-07-28,kerala,28.4,24.4,1.2,4.0,0,0
2023-07-29,kerala,28.9,25.0,0.6,3.8999999999999986,0,0
2023-07-30,kerala,28.5,25.0,1.1,3.5,0,0
2023-07-31,kerala,28.4,25.1,1.3,3.299999999999997,0,0
2023-08-01,kerala,28.8,24.7,2.6,4.100000000000001,0,0
2023-08-02,kerala,28.6,25.2,1.6,3.400000000000002,0,0
2023-08-03,kerala,29.0,25.4,3.7,3.6000000000000014,0,0
2023-08-04,kerala,28.2,24.2,4.1,4.0,0,0
2023-08-05,kerala,29.8,24.3,2.9,5.5,0,0
2023-08-06,kerala,28.5,24.5,3.1,4.0,0,0
2023-08-07,kerala,28.9,25.0,3.6,3.8999999999999986,0,0
2023-08-08,kerala,28.2,24.3,2.6,3.8999999999999986,0,0
2023-08-09,kerala,29.0,24.5,2.1,4.5,0,0
2023-08-10,kerala,28.9,25.1,4.1,3.799999999999997,0,0
2023-08-11,kerala,29.1,25.1,4.6,4.0,0,0
2023-08-12,kerala,28.5,24.0,4.0,4.5,0,0
2023-08-13,kerala,28.5,25.3,2.2,3.1999999999999993,0,0
2023-08-14,kerala,28.6,24.5,3.1,4.100000000000001,0,0
2023-08-15,kerala,28.9,24.2,1.7,4.699999999999999,0,0
2023-08-16,kerala,29.0,24.1,0.1,4.899999999999999,0,0
2023-08-17,kerala,28.6,24.2,2.8,4.400000000000002,0,0
2023-08-18,kerala,28.6,24.4,5.7,4.200000000000003,0,0
2023-08-19,kerala,28.1,24.0,2.5,4.100000000000001,0,0
2023-08-20,kerala,29.0,24.6,1.4,4.399999999999999,0,0
2023-08-21,kerala,29.1,25.0,1.1,4.100000000000001,0,0
2023-08-22,kerala,29.8,25.3,1.3,4.5,0,0
2023-08-23,kerala,29.4,25.5,1.2,3.8999999999999986,0,0
2023-08-24,kerala,29.6,24.5,2.6,5.100000000000001,0,0
2023-08-25,kerala,29.6,24.5,0.9,5.100000000000001,0,0
2023-08-26,kerala,29.2,24.8,1.7,4.399999999999999,0,0
2023-08-27,kerala,29.2,25.2,2.0,4.0,0,0
2023-08-28,kerala,29.6,24.7,19.6,4.900000000000002,0,0
2023-08-29,kerala,29.2,23.6,18.2,5.599999999999998,0,0
2023-08-30,kerala,29.0,24.2,7.5,4.800000000000001,0,0
2023-08-31,kerala,29.4,24.6,12.1,4.799999999999997,0,0
2023-09-01,kerala,29.5,24.0,9.3,5.5,0,0
2023-09-02,kerala,28.9,24.9,11.1,4.0,0,0
2023-09-03,kerala,27.0,24.1,20.7,2.8999999999999986,0,0
2023-09-04,kerala,27.3,24.2,25.3,3.1000000000000014,0,0
2023-09-05,kerala,26.5,24.1,27.8,2.3999999999999986,0,0
2023-09-06,kerala,26.0,24.0,28.1,2.0,0,0
2023-09-07,kerala,25.8,24.1,34.4,1.6999999999999993,0,0
2023-09-08,kerala,26.3,23.5,36.1,2.8000000000000007,0,0
2023-09-09,kerala,28.4,24.1,27.5,4.299999999999997,0,0
2023-09-10,kerala,27.1,24.0,52.2,3.1000000000000014,0,1
2023-09-11,kerala,28.1,24.1,34.5,4.0,0,0
2023-09-12,kerala,29.0,23.5,6.9,5.5,0,0
2023-09-13,kerala,27.7,24.3,8.1,3.3999999999999986,0,0
2023-09-14,kerala,28.4,24.1,10.5,4.299999999999997,0,0
2023-09-15,kerala,26.5,24.3,26.7,2.1999999999999993,0,0
2023-09-16,kerala,28.7,24.0,24.2,4.699999999999999,0,0
2023-09-17,kerala,28.5,23.9,12.6,4.600000000000001,0,0
2023-09-18,kerala,25.7,23.7,34.0,2.0,0,0
2023-09-19,kerala,28.0,23.5,40.6,4.5,0,0
2023-09-20,kerala,28.4,24.0,10.0,4.399999999999999,0,0
2023-09-21,kerala,28.6,24.0,13.2,4.600000000000001,0,0
2023-09-22,kerala,28.1,23.9,29.7,4.200000000000003,0,0
2023-09-23,kerala,28.5,23.9,22.4,4.600000000000001,0,0
2023-09-24,kerala,28.5,23.6,10.2,4.899999999999999,0,0
2023-09-25,kerala,28.5,24.0,20.8,4.5,0,0
2023-09-26,kerala,28.6,24.6,8.9,4.0,0,0
2023-09-27,kerala,28.7,24.1,4.7,4.599999999999998,0,0
2023-09-28,kerala,26.6,24.0,26.9,2.6000000000000014,0,0
2023-09-29,kerala,26.3,23.7,32.9,2.6000000000000014,0,0
2023-09-30,kerala,26.8,23.4,43.6,3.400000000000002,0,0
2023-10-01,kerala,26.8,24.5,35.9,2.3000000000000007,0,0
2023-10-02,kerala,26.9,23.8,14.3,3.099999999999998,0,0
2023-10-03,kerala,29.1,24.0,3.2,5.100000000000001,0,0
2023-10-04,kerala,29.2,24.1,4.4,5.099999999999998,0,0
2023-10-05,kerala,29.2,24.0,0.5,5.199999999999999,0,0
2023-10-06,kerala,30.1,24.9,1.2,5.200000000000003,0,0
2023-10-07,kerala,29.8,24.8,0.0,5.0,0,0
2023-10-08,kerala,29.8,24.6,0.2,5.199999999999999,0,0
2023-10-09,kerala,30.8,24.8,0.0,6.0,0,0
2023-10-10,kerala,30.6,25.1,4.2,5.5,0,0
2023-10-11,kerala,29.0,24.0,28.9,5.0,0,0
2023-10-12,kerala,28.2,23.9,19.6,4.300000000000001,0,0
2023-10-13,kerala,29.5,23.6,5.5,5.899999999999999,0,0
2023-10-14,kerala,29.1,23.9,46.4,5.200000000000003,0,0
2023-10-15,kerala,28.4,23.5,19.2,4.899999999999999,0,0
2023-10-16,kerala,29.7,24.3,3.4,5.399999999999999,0,0
2023-10-17,kerala,29.9,23.8,32.2,6.099999999999998,0,0
2023-10-18,kerala,28.8,23.6,22.7,5.199999999999999,0,0
2023-10-19,kerala,29.1,24.1,6.7,5.0,0,0
2023-10-20,kerala,29.0,24.1,1.9,4.899999999999999,0,0
2023-10-21,kerala,29.4,24.1,3.6,5.299999999999997,0,0
2023-10-22,kerala,29.2,23.8,13.9,5.399999999999999,0,0
2023-10-23,kerala,28.5,23.4,19.9,5.100000000000001,0,0
2023-10-24,kerala,28.4,23.1,5.4,5.299999999999997,0,0
2023-10-25,kerala,29.2,23.8,1.4,5.399999999999999,0,0
2023-10-26,kerala,29.9,24.8,0.7,5.099999999999998,0,0
2023-10-27,kerala,29.1,23.9,3.5,5.200000000000003,0,0
2023-10-28,kerala,29.3,23.5,15.5,5.800000000000001,0,0
2023-10-29,kerala,29.9,24.1,28.1,5.799999999999997,0,0
2023-10-30,kerala,29.0,23.9,10.6,5.100000000000001,0,0
2023-10-31,kerala,29.1,24.2,9.2,4.900000000000002,0,0
2023-11-01,kerala,29.6,24.0,10.4,5.600000000000001,0,0
2023-11-02,kerala,29.5,23.8,11.5,5.699999999999999,0,0
2023-11-03,kerala,29.5,23.7,12.0,5.800000000000001,0,0
2023-11-04,kerala,27.2,23.8,22.5,3.3999999999999986,0,0
2023-11-05,kerala,28.4,23.6,21.5,4.799999999999997,0,0
2023-11-06,kerala,30.0,23.9,5.9,6.100000000000001,0,0
2023-11-07,kerala,29.2,23.6,5.3,5.599999999999998,0,0
2023-11-08,kerala,29.4,24.2,49.0,5.199999999999999,0,0
2023-11-09,kerala,29.5,24.2,15.0,5.300000000000001,0,0
2023-11-10,kerala,29.6,24.2,5.2,5.400000000000002,0,0
2023-11-11,kerala,30.2,24.2,1.2,6.0,0,0
2023-11-12,kerala,30.0,24.8,0.1,5.199999999999999,0,0
2023-11-13,kerala,30.5,23.7,0.0,6.800000000000001,0,0
2023-11-14,kerala,29.0,24.6,1.0,4.399999999999999,0,0
2023-11-15,kerala,29.7,23.9,2.2,5.800000000000001,0,0
2023-11-16,kerala,30.0,23.9,1.9,6.100000000000001,0,0
2023-11-17,kerala,30.2,24.5,2.2,5.699999999999999,0,0
2023-11-18,kerala,29.0,24.8,9.2,4.199999999999999,0,0
2023-11-19,kerala,29.4,24.4,0.2,5.0,0,0
2023-11-20,kerala,29.5,24.2,0.1,5.300000000000001,0,0
2023-11-21,kerala,30.6,24.8,3.6,5.800000000000001,0,0
2023-11-22,kerala,29.4,24.5,34.9,4.899999999999999,0,0
2023-11-23,kerala,27.1,24.0,35.0,3.1000000000000014,0,0
2023-11-24,kerala,30.5,24.4,12.6,6.100000000000001,0,0
2023-11-25,kerala,29.8,24.2,2.8,5.600000000000001,0,0
2023-11-26,kerala,30.2,23.9,0.0,6.300000000000001,0,0
2023-11-27,kerala,30.4,25.0,0.0,5.399999999999999,0,0
2023-11-28,kerala,30.5,25.0,2.5,5.5,0,0
2023-11-29,kerala,30.2,24.0,0.3,6.199999999999999,0,0
2023-11-30,kerala,30.5,24.2,1.4,6.300000000000001,0,0
2023-12-01,kerala,29.6,24.9,10.9,4.700000000000003,0,0
2023-12-02,kerala,29.4,24.2,0.0,5.199999999999999,0,0
2023-12-03,kerala,29.3,24.0,1.1,5.300000000000001,0,0
2023-12-04,kerala,29.4,24.5,1.1,4.899999999999999,0,0
2023-12-05,kerala,30.2,24.6,2.0,5.599999999999998,0,0
2023-12-06,kerala,30.1,24.4,0.5,5.700000000000003,0,0
2023-12-07,kerala,30.1,24.7,0.0,5.400000000000002,0,0
2023-12-08,kerala,31.2,25.0,3.4,6.199999999999999,0,0
2023-12-09,kerala,29.1,24.4,2.8,4.700000000000003,0,0
2023-12-10,kerala,30.6,24.5,8.8,6.100000000000001,0,0
2023-12-11,kerala,29.1,24.2,0.0,4.900000000000002,0,0
2023-12-12,kerala,29.5,25.0,8.3,4.5,0,0
2023-12-13,kerala,30.9,23.9,0.0,7.0,0,0
2023-12-14,kerala,30.5,24.0,0.0,6.5,0,0
2023-12-15,kerala,30.4,23.6,0.0,6.799999999999997,0,0
2023-12-16,kerala,30.0,24.2,1.3,5.800000000000001,0,0
2023-12-17,kerala,27.4,24.4,11.1,3.0,0,0
2023-12-18,kerala,26.7,24.5,19.8,2.1999999999999993,0,0
2023-12-19,kerala,30.5,24.3,0.0,6.199999999999999,0,0
2023-12-20,kerala,31.4,24.8,0.0,6.599999999999998,0,0
2023-12-21,kerala,30.4,24.5,0.1,5.899999999999999,0,0
2023-12-22,kerala,30.8,24.5,0.0,6.300000000000001,0,0
2023-12-23,kerala,31.5,24.0,0.0,7.5,0,0
2023-12-24,kerala,32.1,22.0,0.0,10.100000000000001,0,0
2023-12-25,kerala,31.2,24.4,0.0,6.800000000000001,0,0
2023-12-26,kerala,31.4,24.3,0.0,7.099999999999998,0,0
2023-12-27,kerala,32.1,22.2,0.0,9.900000000000002,0,0
2023-12-28,kerala,32.5,24.3,0.1,8.2,0,0
2023-12-29,kerala,32.7,24.5,0.1,8.200000000000003,0,0
2023-12-30,kerala,33.1,24.4,0.2,8.700000000000003,0,0
2023-12-31,kerala,33.2,25.1,0.0,8.100000000000001,0,0
2024-01-01,kerala,31.3,24.8,0.1,6.5,0,0
2024-01-02,kerala,31.6,24.7,0.2,6.900000000000002,0,0
2024-01-03,kerala,30.7,24.8,18.9,5.899999999999999,0,0
2024-01-04,kerala,30.6,24.0,35.4,6.600000000000001,0,0
2024-01-05,kerala,28.2,24.5,36.3,3.6999999999999993,0,0
